full_text,username,sarcasm
kasih rekomendasi buku yang harus dibaca mahasiswa manajemen smt 2 dongg kalau bisa yg affordabl,ug_fess,not_sarcastic
hallo klo uu itu onlineoffline dan brp soal ya biasanya thankyou,ug_fess,not_sarcastic
halo guys ada yg punya rekomendasi kost putri dekat f8 ga yg ga ada jam malem nya,ug_fess,not_sarcastic
ngelontarin kata kasar juga saling menghargai yuk yang mau sholat di sana banyak dan mungkin ada yang merasa terganggu terimakasih,ug_fess,sarcastic
kepada temanteman perempuan yang suka ngumpul di mushola kampus e boleh gak ya tolong jangan berisik siapapun mushola kan tempat buat beribadah ya sholat ataupun mengaji tapi kok sering berisik bgt ngegibah di sana dan ketawa dengan suara kenceng bahkan cont,ug_fess,not_sarcastic
halo kakak kakak psikologi any tips untuk belajar selain materi dari dosen ga yaa sama sebenernya kita tuh perlu buku ga sih karena sependek yang sender tau jarang dosen psikologi yang rekomendasi bukubuku psikologi gitu,ug_fess,not_sarcastic
halo temen temen ada yang punya buku pengantar akuntansi jilid 1 al haryono jusup yang sudah tidak terpakai siapatau mau dipreloved hihi,ug_fess,sarcastic
halo sender masih maba kalo nanti di smt 3 sender nggak sekelas sama temen pas tingkat 1 apa bisa tuker kelas ya makasih sebelumnya,ug_fess,not_sarcastic
guysss kalo absen 1 kali masih ada kemungkinan buat dapet nilai a kan,ug_fess,not_sarcastic
daftar aslab tanpa pengalaman sm sekali bahkan blm pernah ikut orga msh ada kemungkinan lolos gak ya aslab yg sender temuin rata rata anak orga jd pesimis,ug_fess,not_sarcastic
halo ges ada yang kenal dosen ini gakk kalo kenal boleh reply yaa soalnya beliau dospem gwww,ug_fess,not_sarcastic
haalo kakaak kakakk adakah yang punya buku pengantar akuntansi kieso yg edisi 2 dan mau di preloved aku berminat bgt kak boleh tolong info nya yaa,ug_fess,not_sarcastic
di e lagi mau dibangun apa sih ges,ug_fess,sarcastic
gais kalo wawancara organisasi itu pake baju apa yh apa harus kayak waktu ospek,ug_fess,not_sarcastic
halo guys mau tanya kalo dapet nilai e di praktikum kecerdasan artifisial dan masyarakat di semester 7 gimana yaa cara perbaikinnya bisa ikut sidang skripsi ga ya thank you,ug_fess,not_sarcastic
halo guys praktikum psikodiagnostika itu di mulai setelahsebelum lebaran yah,ug_fess,not_sarcastic
halo guys kira kira ada yang tau ga praktikum psikodiagnostika,ug_fess,not_sarcastic
siapa punya logo kampus yg hd,ug_fess,not_sarcastic
guys mau nanya dong web um tuh apaasih kok aku cari cari gaada yah,ug_fess,not_sarcastic
halo gusy ada yg pernah diajar sm dosen ini ga yaa mau tolong riview riviewnya dong hihi terima kasih d,ug_fess,not_sarcastic
kakak kakak akuntansi spill gebrakan di smt 6 nanti dong,ug_fess,sarcastic
hai kak sender maba akuntansi dan mau nanya2 tentang matkul digital citizenship dan juga praktikum digital citizenship itu perbedaannya apa ya kak dan biasanya mekanisme perkuliahan 2 mata kuliah tersebut bagaimana thank you,ug_fess,not_sarcastic
jadwal kuliah sisfor karawaci belum keluar juga ampe sekarang marah bgtt,ug_fess,not_sarcastic
permisi kakak kakak yang pernah diajar dosen ini minta review nya dong hehe terimakasih,ug_fess,sarcastic
halo mau tanya dong buat praktikum sains data amp analisis big data ini ngapain aja ya kirakira online atau offline makasih,ug_fess,not_sarcastic
mau nanya dong kaka kaka jurusan sistem informasi praktikum teknologi kecerdasan artifisial itu secara online atau offline,ug_fess,not_sarcastic
mau tanya dong buat yg pernah pecah blanko ini hbs kita ngirim berkas ke email sekjur kirakira selanjutnya gimana lg ya no va nya bakal ttep sama tiap cicilan nya apa beda lagi,ug_fess,not_sarcastic
gusyy boleh tolong review dan ceritain pengalaman yg pernah diajar sm dosen ini ngga yah,ug_fess,not_sarcastic
tementemen aku mau nanya kalo kita beli voucher um itu kirakira um nya online apa offline dan kapan waktu um nya setelah beli voucher terimakasihh,ug_fess,not_sarcastic
halo kakakkakak aku mau tanya kalo mau ganti pas foto yang ada di bagian profil ss itu harus konfirmasi ke cs gundar dulu ga yaa atau bisa langsung ganti aja,ug_fess,not_sarcastic
haloo ada yang pernah diajar sama dosendosen dibawah ini gak yaa boleh review sdikit gk yh cara ajar dan penilaian nya gt terimakasiiih,ug_fess,not_sarcastic
pdhl kendalanya cm di no virtual aja yg gak terdaftarvalid,ug_fess,not_sarcastic
guys no va ku gak valid jd gak bisa bayar sementara pembayaran ukt diperpanjang sd april dengan no va yang sama yang gak valid bayar langsung amp online gabisa aku tanya sana sini gak ada respon harus gimana ya aku smt 2 takut gabisa ikut ujian kl belum bayar cont,ug_fess,not_sarcastic
cara liat daftar matkul yg bisa um dimn ya sender udah regis dan masuk ke webnya tapi gak ada daftar matkul apa itu tandanya gak bisa um kah tia,ug_fess,not_sarcastic
h3 kuliah tp ipk belom keluar hadeehh,ug_fess,not_sarcastic
izin tanya aku mau ikut um semester 1 setelah ceklis matkul yg mau diikutin pencet apa yaa soalnya ditampilannya ngga ada klik daftar,ug_fess,not_sarcastic
halo untuk blanko bulan maret gimana ya ges sender kebetulan bulan kemaren belum bayar ukt apa udah gabisa bayar ya terimakasii,ug_fess,not_sarcastic
ka kenapa ya nilaiku kebanyakan b padahal masuk terus ikut uts sama uas tugas tugas ngerjain semua ada beberapa juga matkul yang uts nya jelek terus remed nah penilaian dosen gundar gimana tuh ya ka syok banget baru semester 1 ipk dapet segini kaya kurang memuaskan,ug_fess,not_sarcastic
halo guys ada yg tau cara dapet beasiswa gundar atau luar gundar klo udah semester 2 ty,ug_fess,not_sarcastic
haloo aku mau nanya dong buat kating akuntansi tingkat 34 pas m1 matkul perangkat lunak akuntansi itu ngapain aja yaa langsung ke lab kah selain itu ada pakaian khusus gak apa kayak kuliah biasa aja terimakasiii sblmnyaa,ug_fess,not_sarcastic
hi mau nanya misalnya ada nilai c disemester 1 bisa um di semester yang lain gaa misalnya dapet nilai c di semester 1 tapi mau um di semester 2 3 4 5 seterusnya atau emang harus sesuai sm semesternya thank you,ug_fess,not_sarcastic
kak mau nanya untuk ipk yang sudah di cetak apakah harus di print jgkk thank youuu,ug_fess,not_sarcastic
gais mau nanya nilai e itu ngulang matkul nya itu pas semester akhir kah atau kapan,ug_fess,not_sarcastic
hi guys kalau matkul yg gaada di web semester pendek itu masih bisa di um in gak ya kalau bisa caranya gimana yaa makasih sebelumnya genk genk,ug_fess,not_sarcastic
beli voucher um bisa online ga ya atau harus ke kampus d,ug_fess,not_sarcastic
kalo nilai ada yang c wajib um gaa yaa btw sender semester 1,ug_fess,not_sarcastic
nilai inventori c nilai inventori c ahahahahahawokwokwokwoksksksksksksksk,ug_fess,not_sarcastic
misalnya kita mau um itu prosedurnya gimana ya,ug_fess,not_sarcastic
anak fikom nilai matkulnya udh ada yg keluar semua belom yaa,ug_fess,not_sarcastic
guys kalo nilai b bisa um gak ya,ug_fess,not_sarcastic
izin tanya mengenai lsp kak apa lsp ada sertifikat jika iya akan diberikan melalui apa dan semester berapa kak sender maba,ug_fess,not_sarcastic
eh kalo misal matkul yg blm keluar nilainya pas nilainya keluar ip yg skrg bakal berubah ga ya kakak kakak,ug_fess,not_sarcastic
haii untuk tingkat 3 anak psikologi nilai sosiologi aja yaa yang belum muncul,ug_fess,not_sarcastic
ehh ini udah pada ngomongin um aja emg udaah pada bisa liat ipknya kah,ug_fess,not_sarcastic
eh ini part kesenggol kating sampai barang yg dibawa pada jatoh terus pas ambil barangnya ga sengaja pegangan tangan terus abis itu saling suka itu ada di semester berapa kl boleh tau,ug_fess,not_sarcastic
pembelian voucher um dibukanya kapan gaisss,ug_fess,not_sarcastic
kakak infonya dong kalo dpt nilai d sm e perbaikinya harus gimana yaa,ug_fess,not_sarcastic
ada ga yang hari selasa ngambil ktm aku sendiriann nii bareng yuu lt,ug_fess,not_sarcastic
kalo blm ambil ktm di batch 1 karena gak bisa itu boleh gak ya ambil ktm di batch 2 atau nunggu batch lagi makasyi,ug_fess,not_sarcastic
ges mau nanya dong kalo mau nge cek ipk tuh dimana yaa trus gimana liat nya makasihh,ug_fess,not_sarcastic
gaiss ipk udh keluar kahh,ug_fess,not_sarcastic
jadwal perkuliahan yang baru kira2 kapan yaa,ug_fess,not_sarcastic
guys disini ada yang daftar kjmu ga sender mau nanya nanya dong,ug_fess,not_sarcastic
yang ngambil ktm hari ini gilaaaakkkk kasian petugasnya capek banget pasti teriakteriak manggilin orangorangnya tapi seru walaupun super lama,ug_fess,sarcastic
mau nanya kmu itu program apaa yaa,ug_fess,not_sarcastic
di gundar tuh min ipk nya brp yaa buat cumlaude trs ada persyaratan2nya yg perlu dipenuhi gak yaa,ug_fess,not_sarcastic
halooo ada kakak yg bisa aku tanyain tentang girlup ug ga yahh rep dong hihi maaci,ug_fess,not_sarcastic
mau tanya emang bener ya ngumpulin pi ke perpus itu gak wajib terus kalau mau ngumpulin bayar ya berapa,ug_fess,not_sarcastic
kakak kakak yg pernah pecah blanko di smt genap itu kan pengajuannya katanya di bulan maret yaa kakak kaka yg udah pernah kira kira dibukanya awal pertengahan atau akhir bulan yaa,ug_fess,not_sarcastic
kakak2 sender maba mw tanyaa pelatihan psikologi tuh susah gaksih kira2 materinya trs biasanya pembagian kelompok dipilihan atau bebas agak takut dikit soalnya ini first time bgt makasih,ug_fess,not_sarcastic
kakak2 mau tanya kalau magang di pemerintahan bisa convert ke sks gak ya khusunya fe,ug_fess,not_sarcastic
mau tanya kalo lsp online tu boleh offcam ga si pas gmeet bukan pas lg presentasi ya tp lagi dijelasin materi gt,ug_fess,not_sarcastic
ya allah kangen cireng ayam kornet sosis kampus k pantesan ga semangat ngapangapain soalnya bulan ini belum makan cireng ilovecireng kampus k,ug_fess,not_sarcastic
hallo aku mau nanya pecah blanko cuma bisa dilakuin sekali doang ya terimakasih,ug_fess,not_sarcastic
gais klo misal ga ngerjain kuis lsp terus ga lulus lspnya resikonya apa ya untuk kedepannya buat syarat skripsi kah atau apa terus klo ga lulus itu biasanya ngulang atau gimana terutama di fe,ug_fess,not_sarcastic
haii mutualan yukk pengen punya temen di luar sistem informasi,ug_fess,not_sarcastic
ges ini blanko sarmag gaada perpanjangan kah masa cuma seminggu doang tenggat bayarnya,ug_fess,not_sarcastic
halo halo aku mau tanya buat yang belum ambil ktm di hari yang udah dijadwalkan aku dapet info buat yang belum ambil bisa di ambil tanggal 24 feb besok itu bener ga yaa,ug_fess,not_sarcastic
isi krs tuh bulan apa ya,ug_fess,not_sarcastic
kalo mau ambil ktm apa aja yg hrs disiapin ya nder,ug_fess,not_sarcastic
di gundar tuh bisa lulus 35 tahun gak sih terutama buat prodi psikologi bisa gak atau diharusin 4 tahun tolong infonya ya,ug_fess,not_sarcastic
perpus online gundar tuh bisa untuk baca buku matkul gak ya atau harus dateng offline ke kampus kalau bisa caranya gmn ya tia,ug_fess,not_sarcastic
kakak mau tanya dong kalo sems 2 matkul psikologi faal praktikumnya ngapain aja ya kalo bole tauu terus praktikumnya di kampus d kah makasi sebelumnya,ug_fess,not_sarcastic
kalo belum bayar spss di semester sebelumnya masih bisa bayar disemester depan ga kirakira pake virtual acc yg kemarin2 atau yg baru ya,ug_fess,not_sarcastic
region kalimalang kangen dimsum gundar ga siii abangnya jualan moodyan kah,ug_fess,not_sarcastic
eh kocak coba lu belah dada gua dan lu liat isinya apaan isinya lumpia basah kampus k itu artinya gua cinta lumpia basah lumpia basah kampus k till i die paham lu,ug_fess,not_sarcastic
adik adik yg mau liat jadwal semester 2 dan seterusnya itu ada semua jurusan di baak sampe ke semester 8 pun ada,ug_fess,not_sarcastic
hai kakak2 sistem informasi ada yang masih simpan jadwal matkul pas semester 2 kalo ada aku mau liat xixi thank you,ug_fess,not_sarcastic
boleh ngambil ktm lebih awal dr jadwal gak,ug_fess,not_sarcastic
kakak yang jurusan manajemen ada yang masih punya jadwal matkul di semester 2 boleh bagi bagi dong,ug_fess,not_sarcastic
halooo kakakkakak mau tanya cara pecah blanko gimana ya kak btw sender maba,ug_fess,not_sarcastic
kaka kaka mau tanyaa berapa jam sama kira kira dari jam berapa klo lsp online,ug_fess,not_sarcastic
kakak2 akuntansi boleh tidak aku tau jadwal kalian pas semester 2 penasaran banget samaa jadwalku di smst 2 nanti thanks a lot,ug_fess,not_sarcastic
gua kira kuliah ada romcomnya anjir malah romusha mana dosen mudanya yg kyak di wattpad akhhhh,ug_fess,not_sarcastic
ini ip kapan keluar ya udah seminggu lebih kyknya,ug_fess,not_sarcastic
halooooo disini ada yang ambil lsp pbo gak yaa aku mau tanyatanya dong thank uu,ug_fess,not_sarcastic
lumayan gede tp krn ga ngerjain tugas 3x kira2 aman ga ya nilai gue bakal d atau e ga,ug_fess,not_sarcastic
nih kampus emang jarang ikut demo demo gitu ya jarang ngeliat almet gundar setiap ada demo,ug_fess,not_sarcastic
region depok bagian administrasi itu dimana ya,ug_fess,not_sarcastic
ukt semester genap masih bakal di perpanjang smp di bulan maret gak kak,ug_fess,not_sarcastic
kakak kakak ngecek matkul biar tau bisa ikut um dmn ya sender ga paham,ug_fess,not_sarcastic
lsp tuh wajib banget bawa laptop ya,ug_fess,sarcastic
kakakkakak mau tanya dongg biasanya yg ngulang matkul tuh karna apa aja ya sama bakal tau ngulangnggaknya nanti darimana sender maba soalnya jd takut secuil,ug_fess,not_sarcastic
guys ak rencananya sems 2 mau ngekos ada rekomen kos putri deket kampus region depok ga kalo bisa under 1jt makasi,ug_fess,not_sarcastic
guys uas tuh ada susulan nya ga sih,ug_fess,not_sarcastic
tugas juga bisa dijadiin penentuan gaa selain dari uts 70 dan uas 30 terima kasih yaa,ug_fess,not_sarcastic
aku mau tanya dong untuk para maba amp mungkin kakakkakak yang pernah mengalami kejadian serupa kalau uas itu penilaiannya hanya berdasarkan nilai uts 70 dan uas 30 aja kah atau nilai uas ini penilaiannya bisa dari kehadiran keaktifan di kelas dan pengerjaan cont,ug_fess,not_sarcastic
matkul pkn ada um nya gak ya gusy,ug_fess,not_sarcastic
hallo kakak mau tanya bulan depan kira kira ada blanko baru ga ya atau 28 feb terakhir soalnya kalo bulan ini sender blm ada uangnya,ug_fess,not_sarcastic
info dong guys bayar ukt pake bank bca udah bisa blm yaa,ug_fess,not_sarcastic
hallo mauu tanyaa dongg kalo lsp itu setiap hari atau engga gakk yaa makasiiii,ug_fess,not_sarcastic
der lsp yg pernah sama drmujiyana itu ngapain aja yaa,ug_fess,not_sarcastic
disini ada kating region cengkareng yang pernah diajar pa iqbal ga ya infoin pls,ug_fess,not_sarcastic
ini libur sampe tanggal brp ya,ug_fess,not_sarcastic
nilai akhir smstr setelah uu sm uas bisa dilihat kapan ya gess kira2 ada ketentuan tanggal nya gtu ga,ug_fess,not_sarcastic
guys sender maba mau nanya tadi sender gaikut uas soalnya telat masuknya itu kira kira nilai nya aman ga ya kalo misalnya ikut um itu sistem nya gimana ya apakah offline atau online pengerjaannya thankyou,ug_fess,not_sarcastic
kakakkakak mau tanya dong kalo skripsian nanti terus sidang itu ada wajib ngumpulin bukti pembayaran ukt ga sih kalo buktinya hilang kirakira gimana,ug_fess,not_sarcastic
kenapa sender ngerasa uasnya lama bgt padahal matkulnya dikit,ug_fess,not_sarcastic
sender mau tanyaa lsp itu buat jurusan apa aja yaa makasii sblmnya,ug_fess,not_sarcastic
guys mau tanyaa kalau semisal kita telat bayar ukt nanti ada dendanya ga yaa makasii,ug_fess,not_sarcastic
woy gabut ga si kalian gua gabut banget banget banget asli,ug_fess,not_sarcastic
just wan na info kalender akademik bakal keluar di baak guys biasanya abis uas yg dipost kayaknya msh ada kemungkinan berubah bcs adminya bilang keknya blm fix berdoa aja semoga diubah liburnya jd banyak wkwk,ug_fess,not_sarcastic
kakak izin tanya berarti ini batas terakhir bayar ukt tu tanggal 19 april kah atau gimana makasih,ug_fess,not_sarcastic
mau nanya besok hari kedua uas tapi ga ada pengawasnya sebelumnya itu pengawasnya ngawasin dari mana ya kakak apakah kedetect dari ss atau buka browser lain kah soalnya sender kemarin nyantolin wa sama setel music ke laptop takutnya kenapa,ug_fess,not_sarcastic
klo errornya di bagian sign in itu kemungkinan karena vclass error jadi kalo vclass error kalian juga gbs sign in ke ug fess yaa,ug_fess,not_sarcastic
tuk kmu yang nanya min kok gbsa kirim menfess kok error min itu biasanya karena kena limit limit menfess di base ini per 24 jam itu cuma 17 menfess aja ya guys jd klo udah ada 17 menfess dalam 24 jam udah gak bisa kirim menfess lagi,ug_fess,not_sarcastic
adaa yang ikut ukm comma design ga atau saranin ukm yang ga terlalu hectic dong,ug_fess,not_sarcastic
kalo semester 3 boleh minta surat pengantar dari kampus gasih buat magang,ug_fess,not_sarcastic
mau tanya dong kalo ganti pin kartu atm dki itu bayar berapa ya,ug_fess,not_sarcastic
kakak2 sender maba mw tanya kalo uas kemungkinan bisa ada essai atau semua 40 soal pilgan ya makasihhh,ug_fess,not_sarcastic
password vclass password studentsite ya jd kalo lupa bisa hub live chat studentsite aja di hari amp jam kerja,ug_fess,not_sarcastic
tuk kmu yg aktif di base ini tp blm difollback mention atau dm aja yaa biar mimin press follow buttonnya,ug_fess,not_sarcastic
halo kak maaf sblmnya aku mau nanya kenapa di gundar itu ada beberapa jurusan yang ga ada pdh nya ya terima kasih yaa,ug_fess,not_sarcastic
mau nanya guys kalau lsp itu online atau offline ya tia,ug_fess,not_sarcastic
haloo buat kakak kakak aslab boleh spill pertanyaan interview aslab tdk fikom yupp,ug_fess,not_sarcastic
ges tugas vclass ad yg ga dikerjain 1 itu ngaruh ya ke ipk mn nilai uts ga di ksh tau dosen huftt,ug_fess,not_sarcastic
mw tanya lsp ilkom brp hari dan ngapain aja ya nder,ug_fess,not_sarcastic
hii adakah anak gundar yg mau ikut volunteer aku pgn bgt ikut buat ngisi waktu kosong siapatau ada yg mau barengann btw ini volunteer nya yg kayak voluntrip kitabisa yaa,ug_fess,not_sarcastic
halooo maaf mau nanya kalo uu 80 soal uas nya berapa soal yaa sender maba soalnya makasiih,ug_fess,not_sarcastic
kalo kartu uu kosong berarti ga ada uu kan ya takut klo trnyata ada uu,ug_fess,not_sarcastic
mutualan spotify yukk nanti aku dm,ug_fess,not_sarcastic
mau tanya kelas k152 sama e425 itu semua region depok apa bukan mau cari dosen soalnya aku region kalimalang makasihh,ug_fess,sarcastic
buat anak sarmag blanko pembayaran smt 2 udah keluar blm sender belum keluar ampamp panik bgt helpp,ug_fess,not_sarcastic
haiii mahasiswai psikologi angkatan 20202024 tolong bantu isi kuesioner kami yaa caranya di save dlu abis itu bisa di scan dr galeri atau apk lainn yg kalian punya terima kasih sebelumnyaa,ug_fess,not_sarcastic
guys kalo ada yg nemu anting kaya gini di kampus gunadarma cengkareng bisa rep twitt ini ya nanti aku dm makasiii,ug_fess,not_sarcastic
mau tanya cara tau jadwal uu kita offline atau online gimana yaa atau mostly emang online terimakasih lt3,ug_fess,not_sarcastic
mau nanya domk kaka kalo uu tuh semua smt atau gimana ya aku maba barusan cek kartu uu tp ga tersedia jadwalnya makasih sebelumnya,ug_fess,not_sarcastic
mau tanya dong batas waktu pembayaran ukt semester 2 itu biasanya sampe kapan ya,ug_fess,not_sarcastic
beasiswa yg bermitra sm gundar apa aja ya sender mau apply beasiswa deh,ug_fess,not_sarcastic
adakah yang bayar ukt pake bank lain esp bank mandiri kok aku mau bayar ga bisa2 yaahhh sebel,ug_fess,not_sarcastic
kalo kalian ditanya dan disuruh jelasin fakta unik gundar kalian bakal jawab apa,ug_fess,not_sarcastic
sender lg ngerasa down bgt bbrp nilai uts ada yg di bawah kkm itu nilainya apakah otomatis c guyspresensi sender aman tugas2 jg aman tp gmn ya,ug_fess,not_sarcastic
ada yang nemuin lanyard di kampus d ga yaa warna biru talinya kmrn hilangnya klo kehilangan gini biasanya tanya ke siapa yaa makasih,ug_fess,not_sarcastic
abis cek kartu uu ternyata ujiannya cuma 2 matkul emang gitu ya mana offline,ug_fess,not_sarcastic
kakak2 fikom ada yang pernah join crew info kampus ugtv gak yaaaa,ug_fess,not_sarcastic
hi tolong rekomendasiin jajanan di kampus e,ug_fess,not_sarcastic
guys kita tuh bisa magang mandiri gak sih dr kampus trs kalo emg bisa prosedurnya gmn aku lagi mau mulai cari2 magang,ug_fess,not_sarcastic
kakakkakak aku mau tanya aku kan mau bayar ukt lewat bank mandiri ya tapi aku tf biasa gt ga lepake no virtual account yang ada di blanko,ug_fess,not_sarcastic
uang semester 10jt minimal wastafel ada sabun cuci tangannya lah berbulanbulan ngga ada isinya,ug_fess,not_sarcastic
kenapa gak sekalian aj lah brayy tibotiii kalo guaa simpenan rektor juga wkwk nanggung amat sih ngehalu ceritanya bang,ug_fess,not_sarcastic
wkwkwk kokk ada yaa boti yang ga demen ama guaa bikin bikin cerita cerita halu kalo guaa itu gatel sama cowo anak gundar yang katanya punya istri wkwkk gua ga pernah nyenggol lu brayynanggung amat sih viralin gua ngomong ngomong gt se fakultas psikologi lagii cont,ug_fess,not_sarcastic
gaiss kok di gundar kalo mau dapetin ipk gede tuh relatif lebih mudah ya drpd kampus lain,ug_fess,not_sarcastic
nilai uts sender jelek banget trus sender pernah lupa ga ngerjain tugas di v class tapi cuman sekali kira nilai sender masi aman ga ya,ug_fess,not_sarcastic
kalo semisal ada matkul yang nilainya kurang minimum terus ikut um bakal tetep ngulang ga,ug_fess,not_sarcastic
kak sender maba mau nanya di gundar bisa nambah sks kah atau harus ikut sesuai sks yg di paketin gundar terus klo nambah sks gitu kuliahnya gimana sender ada niat buat nambah sks soalnya thank you,ug_fess,not_sarcastic
hi ada yang diajar atau pernah diajar sama bu winny gaaa ya kalo ada tolong reply dongg,ug_fess,not_sarcastic
selamat malam selamat bobo dari nder meme,ug_fess,not_sarcastic
guys sender udah ditahap hopeless bingitts nilai uts sender ternyata ga sebagus itu sender khawatir sama ip nya nanti deh,ug_fess,not_sarcastic
guyyss aku mau nanya untuk organisasi kaya hima atau bem tu oprec kapan ya,ug_fess,not_sarcastic
mau nanya kalo semisal ikut uts tp nilainya 0 terus push di ujian utama sama uas itu bisa dapet nilai b gak ya kakakkakak,ug_fess,not_sarcastic
tweet kemaren rame juga btw apakabar nder meme ketagihan main marvel rivals,ug_fess,not_sarcastic
kalo mau minta surat keterangan kuliah buat ngurus tunjangan anak gitu ke mana yaa terima kasih yang sudah menjawab,ug_fess,not_sarcastic
mau nanya kalo semisal gaikut uts trs push di ujian utama sama uas itu bisa dapet nilai b gak ya,ug_fess,not_sarcastic
haloo ada yang ambil ktm tanggal 10 februari jam 8 pagi sender mau cari barengan,ug_fess,sarcastic
halo kak sender takut nanti pas pembagian kelas sender dapet kelas 01 karena nilai sender bisa dibilang bagusbagus bisa ngga minta ganti kelas sender ngga mau di kelas yang isinya orangorang pintar itu terimakasih yang mau menjawab,ug_fess,not_sarcastic
disini ada gak anak soshum yang tertarik ikut pkm,ug_fess,not_sarcastic
haiii gua sama temen gua jurusan psiko 24 kita mau ikut pkm dan butuh 2 orang lagi jurusan psiko juga region depok kalo misalnya kalian berminatt boleh bangett thank uu,ug_fess,not_sarcastic
halooo kakak kakak tingkat 4 adakah yang pernah diajar psikologi abnormal sama bu trida,ug_fess,not_sarcastic
halo kaka kakaa aku mau nanya untuk pembayaran ukt online lewat transfer bank itu yg disimpen bukti transferannya aja yaa dan setelah transfer itu lanjut apa lagi ya kaa biar tau pembayaran kita udah diterima atau belum,ug_fess,not_sarcastic
cara urus pecah blanko gmn nya sender maba soalnya mengajukkan ke dosen pa itu melalui waoffline nya sender ngga tau masi maba,ug_fess,not_sarcastic
halo teman ukt bisa dicicil ga kalau bisa boleh tau tata caranya terima kasih,ug_fess,not_sarcastic
guyssender udah gakuatcireng isi gundar tadi ga jualansender butuh cireng isi gundar untuk keberlangsungan hidup,ug_fess,not_sarcastic
sender meme gabisa tidur guys,ug_fess,not_sarcastic
halo kaka mau tanya ip itu biasanya muncul pas abis uas berapa hari ya,ug_fess,not_sarcastic
mulai bisa magang dari semester brp yaa,ug_fess,not_sarcastic
tementemen ada yang paham penelitian sna gak kalau ada boleh tolong bantu thank you,ug_fess,not_sarcastic
mau nanya dong ka semester genap tu mulainya pas puasa atau abis lebaran,ug_fess,not_sarcastic
ini seriusan kahh libur uas cuman 2 minggu,ug_fess,sarcastic
gais katanya bukti pembayaran sem 18 tuh buat syarat sidang nah kalo foto buktinya ilang semua dab gada bukti tp udh bayar gmn ya apa ada cara,ug_fess,not_sarcastic
hai mau tanya dong kalau di gundar ada program kayak pertukaran pelajar antar univ kayak ke ptn gitu gak atau malah gak ada,ug_fess,not_sarcastic
info kos cewe daerah kelapa dua donggg,ug_fess,not_sarcastic
hai kak aku maba mau nanya buat bukti pembayaran ukt menggunakan mbanking itu kita screenshoot aja apaa nanti dari gundar ada bukti kertas pembayaran telah terverifikasi thank yeww,ug_fess,not_sarcastic
ada yg minat paid intern di startup jaksel posisi hr amp finance minimal ada pengalaman sesuai posisi ga harus magang rep jurusan amp semester ya buat yg serius aja,ug_fess,not_sarcastic
selamat datang di gunadarma,ug_fess,not_sarcastic
mau nanya dong kakak kalo bu rina refianti remednya sama gasi kayak soal uts,ug_fess,not_sarcastic
siap menjemput liburan,ug_fess,not_sarcastic
gais katanya libur uas cuma 2 minggu berarti berangkatnya lagi pas puasa atau abis lebaran klo abis lebaran biasanya h lebaran berapa minggu,ug_fess,not_sarcastic
kenapa ya smt 5 makin males kuliah kayak ya allah capek bgt,ug_fess,not_sarcastic
gais mw nanya dong kalo jadi asleb praktikum tu kita yg bantu2 mentornya kan bukan jadi mentor yg ngajarin kan kalo asleb lepkom tu dia yg bantu2 mentornya ya kayak nyiapin komputer bantu koreksi dll kayak gitu kan,ug_fess,not_sarcastic
hlo sender maba mau tanya disini ada kating akuntansimanajemen ga ya mau tanya tentang baju praktikum lab madas itu kan harus bahan katun katun kan banyak jenis ya harus yg kaku gtu atau bole yg lain tengsss,ug_fess,not_sarcastic
kakakkakak adakah yang tingkat 1 udh nyoba magang mandiri jangan salty pls,ug_fess,not_sarcastic
msib udah gaada lagi kah,ug_fess,not_sarcastic
sender meme perlu face reveal ngga komen coba,ug_fess,not_sarcastic
tanya2 lebih dalam tentang magang boleh bls yaa nanti sender dm sender mau coba planning dari sekarang soalnya thank you,ug_fess,not_sarcastic
hai sender maba dan mau nanya ke kakak2 yang udah pernah magang baik msib maupun magang mandiri untuk pengajuan magang mandiri di gundar apakah prosedurnya mudah dan kakak2 yang pernah ikut magang mandiri biasanya di smst berapa atau adakah kakak2 yang bisa aku cont,ug_fess,not_sarcastic
tlg infoin dong volunteerkegiatan sosial yg gratis makasii,ug_fess,not_sarcastic
ada yang tau ngga cara daftar kjmu kaya gmn ya,ug_fess,not_sarcastic
guys mau nanya pelatihan berbasis kompetensi untuk prodi akuntansi tingkat 1 itu biasanya ngapain aja dan berapa hari btw sender maba thank you,ug_fess,not_sarcastic
btw gimana hasil nya,ug_fess,not_sarcastic
guyss abangabang angkot yg di bawah jpo kampus d tu tau ga sih kampus e g h atau kita harus bilang apa kalo abangnya ga tau mau ke e tp gatau jalanan depok takut kelewatan thx yg udah jawab,ug_fess,not_sarcastic
kakak yang dapet kjmu aku mau tanya dong kalian waktu daftar akun p4op tuh pas pendaftaran apa dari jauhjauh hari udh daftar,ug_fess,not_sarcastic
selang seling terimakasih ka,ug_fess,not_sarcastic
halo ka mau nanya dong aku liat jadwal akademik di baak abis beres uas tu ada pelatihan atau kursus khusus tingkat 1 dan 3 apakah buat semua prodi termasuk sistem informasi trus untuk pelatihannya 17 februari 1 maret di baak apakah setiap hari atau dijadwal cont,ug_fess,not_sarcastic
gundar punya student email buat aktifin spo prem gasi ada yg pernah coba ga,ug_fess,not_sarcastic
ada yang ikut hope 2025 gakk yang anak psikologi,ug_fess,not_sarcastic
