favorite_count,tweets,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sarcasm,sarcasm_score
16,mentemen dospemnya beliauudah dibimbing beliau terima kasih,5,4,0,https://x.com/ug_fess/status/1900319061709324692,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,kasih rekomendasi buku dibaca mahasiswa manajemen smt affordabl,0,0,0,https://x.com/ug_fess/status/1900233888137363519,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,halo kalo uu onlineoffline thankyou,1,5,0,https://x.com/ug_fess/status/1900205636933079267,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,halo guys rekomendasi kost putri f8 jam malam nya,0,3,0,https://x.com/ug_fess/status/1900196105167503759,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
7,ngelontarin kasar menghargai yuk sholat terganggu terimakasih,0,0,0,https://x.com/ug_fess/status/1900191082421301501,1.42e+18,ug_fess,not_sarcastic,0.9999784231185913
23,temanteman perempuan suka ngumpul mushola kampus tolong berisik mushola beribadah sholat mengaji berisik banget ngegibah ketawa suara kencang cont,0,1,1,https://x.com/ug_fess/status/1900191081335075278,1.42e+18,ug_fess,not_sarcastic,0.9998276233673096
21,halo kakak kakak psikologi tips belajar materi dosen buku sependek sender tau jarang dosen psikologi rekomendasi bukubuku psikologi,3,2,1,https://x.com/ug_fess/status/1900188394157752440,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,halo teman teman buku pengantar akuntansi jilid 1 al haryono jusup terpakai siapatau dipreloved,0,0,0,https://x.com/ug_fess/status/1900182877704261642,1.42e+18,ug_fess,not_sarcastic,0.999984622001648
26,halo sender maba kalo smt sender sekelas teman pas tingkat 1 tuker kelas terima kasih,6,22,0,https://x.com/ug_fess/status/1900180521902051765,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,guysss kalo absen 1 kali nilai,0,7,0,https://x.com/ug_fess/status/1900108746841264444,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
21,daftar aslab pengalaman orga lolos aslab sender temuin anak orga pesimis,1,13,0,https://x.com/ug_fess/status/1900093871599534445,1.42e+18,ug_fess,not_sarcastic,0.9999983310699463
0,halo ges kenal dosen kalo kenal reply beliau dospem gwww,0,1,0,https://x.com/ug_fess/status/1900091307713785889,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,haalo kakaak kakakk adakah buku pengantar akuntansi kieso edisi preloved berminat banget kak tolong info nya,0,0,0,https://x.com/ug_fess/status/1900038695509512614,1.42e+18,ug_fess,not_sarcastic,0.9999994039535522
1,gais kalo wawancara organisasi pakai baju kayak ospek,0,3,0,https://x.com/ug_fess/status/1900037388455264277,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,halo guys kalo nilai praktikum kecerdasan artifisial masyarakat semester 7 perbaikinnya sidang skripsi thank,0,3,0,https://x.com/ug_fess/status/1900034299065151847,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
5,halo guys praktikum psikodiagnostika setelahsebelum lebaran,0,5,0,https://x.com/ug_fess/status/1899715456774086987,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,halo guys tau praktikum psikodiagnostika,0,3,0,https://x.com/ug_fess/status/1899714860591505654,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
9,guys web um apaasih cari cari enggak ada,0,2,0,https://x.com/ug_fess/status/1899695648829538472,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,halo gusy diajar dosen tolong riview riviewnya terima kasih,6,18,0,https://x.com/ug_fess/status/1896698441067123018,1.42e+18,ug_fess,not_sarcastic,0.9999960660934448
0,kakak kakak akuntansi spill gebrakan smt 6,0,0,0,https://x.com/ug_fess/status/1896689156111176181,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,hai kak sender maba akuntansi nanya2 matkul digital citizenship praktikum digital citizenship perbedaannya kak mekanisme perkuliahan mata kuliah thank,0,2,0,https://x.com/ug_fess/status/1896687839967949138,1.42e+18,ug_fess,not_sarcastic,0.9999994039535522
0,jadwal kuliah sisfor karawaci marah banget,0,5,0,https://x.com/ug_fess/status/1896687831596011687,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,permisi kakak kakak diajar dosen review nya terimakasih,1,3,0,https://x.com/ug_fess/status/1896684893528088580,1.42e+18,ug_fess,not_sarcastic,0.9999994039535522
15,halo praktikum sains data amp analisis big data mengapai kirakira online offline terima kasih,4,9,0,https://x.com/ug_fess/status/1896683909053575313,1.42e+18,ug_fess,not_sarcastic,0.999997615814209
0,kakak kakak jurusan sistem informasi praktikum teknologi kecerdasan artifisial online offline,1,2,0,https://x.com/ug_fess/status/1896683076836549020,1.42e+18,ug_fess,not_sarcastic,0.9999994039535522
5,pecah blanko habis mengirim berkas email sekjur kirakira va nya cicilan nya beda,0,0,1,https://x.com/ug_fess/status/1896546510134989232,1.42e+18,ug_fess,not_sarcastic,0.9999992847442627
16,gusyy tolong review ceritain pengalaman diajar dosen,4,22,0,https://x.com/ug_fess/status/1896400533671297448,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,tementemen kalo beli voucher um kirakira um nya online offline um nya beli voucher terimakasihh,0,4,0,https://x.com/ug_fess/status/1896400000348750024,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
4,halo kakakkakak kalo ganti pas foto profil ss konfirmasi cs gundar langsung ganti,0,2,0,https://x.com/ug_fess/status/1896385553119023183,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,haloo diajar dosendosen dibawah review sdikit ajar penilaian nya terimakasiiih,1,8,1,https://x.com/ug_fess/status/1896373895394922718,1.42e+18,ug_fess,not_sarcastic,0.9999990463256836
1,kendalanya virtual terdaftarvalid,0,0,0,https://x.com/ug_fess/status/1896368993880953052,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,guys va ku valid bayar pembayaran ukt diperpanjang april va valid bayar langsung amp online enggak bisa respon smt takut enggak bisa ujian kalo bayar cont,0,3,2,https://x.com/ug_fess/status/1896368992748515727,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,lihat daftar matkul um dimn sender regis masuk webnya daftar matkul tandanya um kah tia,0,1,0,https://x.com/ug_fess/status/1896355786520952904,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
6,h3 kuliah ipk aduh,1,10,0,https://x.com/ug_fess/status/1896349724740816949,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
4,izin um semester 1 ceklis matkul diikutin pencet ditampilannya klik daftar,0,3,0,https://x.com/ug_fess/status/1896341144461607188,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
6,halo blanko maret ges sender kemarin bayar ukt enggak bisa bayar terimakasii,0,2,1,https://x.com/ug_fess/status/1896328973698609400,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
18,kak nilaiku kebanyakan masuk uts uas tugas tugas ngerjain matkul uts nya jelek remed penilaian dosen gundar kak syok banget semester 1 ipk segini kayak memuaskan,1,9,0,https://x.com/ug_fess/status/1896328060070183314,1.42e+18,ug_fess,not_sarcastic,0.9999994039535522
13,halo guys tau beasiswa gundar gundar kalo semester ty,0,3,1,https://x.com/ug_fess/status/1896325913060503794,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
6,haloo kating akuntansi tingkat 34 pas m1 matkul perangkat lunak akuntansi mengapai langsung lab kah pakaian khusus kayak kuliah terimakasiii sblmnyaa,0,2,0,https://x.com/ug_fess/status/1896319772666507376,1.42e+18,ug_fess,not_sarcastic,0.9999994039535522
3,hi nilai disemester 1 um semester nilai semester 1 um semester 5 sesuai semesternya thank,0,4,0,https://x.com/ug_fess/status/1894810344071045568,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,kak ipk cetak print jgkk thank youuu,0,6,0,https://x.com/ug_fess/status/1894807438253048229,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,gais nilai ngulang matkul nya pas semester kah,0,4,0,https://x.com/ug_fess/status/1894806107584909512,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
5,hi guys matkul enggak ada web semester pendek um terima kasih genk genk,0,1,0,https://x.com/ug_fess/status/1894801929626099779,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,beli voucher um online kampus,0,3,0,https://x.com/ug_fess/status/1894801615703409129,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,kalo nilai wajib um sender semester 1,0,4,0,https://x.com/ug_fess/status/1894800435749200202,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
19,nilai inventori nilai inventori ahahahahahawokwokwokwoksksksksksksksk,0,1,0,https://x.com/ug_fess/status/1894799222999810146,1.42e+18,ug_fess,not_sarcastic,0.9999721050262451
3,anak fikom nilai matkulnya,0,2,0,https://x.com/ug_fess/status/1894795728293093515,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
17,guys kalo nilai um,13,19,0,https://x.com/ug_fess/status/1894440138983252246,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
15,izin lsp kak lsp sertifikat iya semester kak sender maba,0,3,0,https://x.com/ug_fess/status/1894437364514111689,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,kalo matkul nilainya pas nilainya ip berubah kakak kakak,0,3,0,https://x.com/ug_fess/status/1894435925330952373,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,hai tingkat anak psikologi nilai sosiologi muncul,1,1,0,https://x.com/ug_fess/status/1894435692521922628,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
6,mengomongkan um udaah lihat ipknya kah,1,4,0,https://x.com/ug_fess/status/1894435412690555310,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
145,part kesenggol kating barang dibawa jatuh pas ambil barangnya sengaja pegangan tangan habis suka semester kalo tau,32,23,23,https://x.com/ug_fess/status/1894434760874725485,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
7,pembelian voucher um dibukanya gaisss,0,1,0,https://x.com/ug_fess/status/1894433761120448889,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
6,kakak infonya kalo nilai perbaikinya,0,4,0,https://x.com/ug_fess/status/1894429304185921957,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,selasa ngambil ktm sendiriann bareng yuk lantai,0,0,0,https://x.com/ug_fess/status/1894075901035384925,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,kalo ambil ktm batch 1 ambil ktm batch menunggu batch makasyi,0,1,0,https://x.com/ug_fess/status/1894068364185608673,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
9,ges kalo nge cek ipk dimana lihat nya makasihh,0,2,2,https://x.com/ug_fess/status/1894054610387566911,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
4,gaiss ipk kahh,3,7,0,https://x.com/ug_fess/status/1894025198577336761,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,guys daftar kjmu sender,0,1,0,https://x.com/ug_fess/status/1894006683292070359,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,ngambil ktm gilaaaakkkk kasihan petugasnya capek banget teriakteriak manggilin orangorangnya seru super,0,1,0,https://x.com/ug_fess/status/1893978628691476824,1.42e+18,ug_fess,not_sarcastic,0.999996542930603
30,gundar min ipk nya cumlaude persyaratan2nya dipenuhi,3,6,1,https://x.com/ug_fess/status/1893929808771313907,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,halo kakak girlup ug rep maaci,0,2,0,https://x.com/ug_fess/status/1893912103259394107,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
5,ngumpulin perpus wajib ngumpulin bayar,0,3,0,https://x.com/ug_fess/status/1893911829614600282,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,kakak kakak pecah blanko smt genap pengajuannya maret kakak kakak dibukanya pertengahan,0,1,1,https://x.com/ug_fess/status/1893865913717264397,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,kakak2 sender maba tanyaa pelatihan psikologi susah gaksih materinya pembagian kelompok dipilihan bebas takut dikit first time banget terima kasih,0,2,0,https://x.com/ug_fess/status/1893849913928090008,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
8,kakak2 magang pemerintahan convert sks khusunya fe,0,5,0,https://x.com/ug_fess/status/1893836462761623732,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,kalo lsp online offcam pas gmeet pas presentasi dijelasin materi,0,2,0,https://x.com/ug_fess/status/1893811056159387820,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
10,allah kangen cireng ayam kornet sosis kampus pantesan semangat ngapangapain makan cireng ilovecireng kampus,1,3,0,https://x.com/ug_fess/status/1893703942812361174,1.42e+18,ug_fess,not_sarcastic,0.9999936819076538
2,halo pecah blanko dilakuin doang terimakasih,0,1,0,https://x.com/ug_fess/status/1893671311840276765,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,gais kalo ngerjain kuis lsp lulus lspnya resikonya kedepannya syarat skripsi kah kalo lulus ngulang fe,1,4,0,https://x.com/ug_fess/status/1893670151087673726,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
7,hai mutualan yuk pengin teman sistem informasi,0,29,0,https://x.com/ug_fess/status/1893589505044545977,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,ges blanko sarmag enggak ada perpanjangan kah seminggu doang tenggat bayarnya,0,1,0,https://x.com/ug_fess/status/1893545419730219082,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,halo halo ambil ktm dijadwalkan info ambil ambil tanggal 24 feb besok,0,0,0,https://x.com/ug_fess/status/1893526531466547561,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,kalo ambil ktm disiapin nder,0,1,0,https://x.com/ug_fess/status/1893507132785373675,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
15,gundar lulus 35 prodi psikologi diharusin tolong infonya,3,8,0,https://x.com/ug_fess/status/1893505228239982706,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,perpus online gundar baca buku matkul offline kampus tia,0,1,0,https://x.com/ug_fess/status/1893465348130685133,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
18,kakak kalo sems matkul psikologi faal praktikumnya mengapai kalo tau praktikumnya kampus kah terima kasih,4,5,1,https://x.com/ug_fess/status/1893451122456576456,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,kalo bayar spss semester bayar disemester kirakira pakai virtual acc kemarin2,0,1,0,https://x.com/ug_fess/status/1893430957962629234,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
6,region kalimalang kangen dimsum gundar siii abangnya jualan moodyan kah,2,4,0,https://x.com/ug_fess/status/1893427000267661702,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
10,kocak coba lu belah dada gua lu lihat isinya isinya lumpia basah kampus gua cinta lumpia basah lumpia basah kampus till die paham lu,2,2,2,https://x.com/ug_fess/status/1893384886918017099,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
41,adik adik lihat jadwal semester jurusan baak semester,1,6,0,https://x.com/ug_fess/status/1893356018467307895,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,hai kakak2 sistem informasi simpan jadwal matkul pas semester kalo lihat xixi thank,1,0,0,https://x.com/ug_fess/status/1893343163521114150,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,ngambil ktm jadwal,0,4,0,https://x.com/ug_fess/status/1893309487961817553,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,kakak jurusan manajemen jadwal matkul semester,0,2,0,https://x.com/ug_fess/status/1893301651252908305,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,halo kakakkakak pecah blanko kak sender maba,0,2,0,https://x.com/ug_fess/status/1893148654472466512,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,kakak kakak tanyaa jam jam kalo lsp online,0,3,0,https://x.com/ug_fess/status/1893137452363087936,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,kakak2 akuntansi tau jadwal pas semester penasaran banget jadwalku smst thanks lot,0,1,0,https://x.com/ug_fess/status/1893137366887395559,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
91,gua kuliah romcomnya anjir romusha dosen mudanya kayak wattpad akhhhh,6,14,8,https://x.com/ug_fess/status/1893129566996066565,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,ip seminggu kayaknya,0,6,0,https://x.com/ug_fess/status/1892774093352583497,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,halooooo ambil lsp pbo tanyatanya thank uu,0,0,0,https://x.com/ug_fess/status/1892760037296148672,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,lumayan gede ngerjain tugas aman nilai gue,0,0,0,https://x.com/ug_fess/status/1892684171815825657,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
122,kampus jarang demo demo jarang almet gundar demo,10,25,0,https://x.com/ug_fess/status/1891451639132832248,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,region depok administrasi dimana,0,0,0,https://x.com/ug_fess/status/1891122179011461596,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,ukt semester genap perpanjang maret kak,0,2,0,https://x.com/ug_fess/status/1891115609405972954,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,kakak kakak mengecek matkul biar tau um dimana sender paham,0,2,0,https://x.com/ug_fess/status/1890716789564199003,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
4,lsp wajib banget bawa laptop,0,2,0,https://x.com/ug_fess/status/1890710949474025934,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
11,kakakkakak ngulang matkul tau ngulangnggaknya darimana sender maba takut secuil,0,3,0,https://x.com/ug_fess/status/1890709028394713552,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,guys rencananya sems ngekos rekomen kos putri kampus region depok kalo 1jt terima kasih,1,4,0,https://x.com/ug_fess/status/1890703636419719240,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,guys uas susulan nya,0,4,0,https://x.com/ug_fess/status/1890701585048560112,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,tugas dijadikan penentuan uts 70 uas 30 terima kasih,0,1,0,https://x.com/ug_fess/status/1890699181058052118,1.42e+18,ug_fess,not_sarcastic,0.9999994039535522
3,maba amp kakakkakak mengalami kejadian uas penilaiannya berdasarkan nilai uts 70 uas 30 kah nilai uas penilaiannya kehadiran keaktifan kelas pengerjaan cont,0,4,0,https://x.com/ug_fess/status/1890699180017938686,1.42e+18,ug_fess,not_sarcastic,0.9999926090240479
3,matkul pkn um nya gusy,0,3,0,https://x.com/ug_fess/status/1890694993750155745,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
5,halo kakak blanko 28 feb kalo sender uangnya,0,2,0,https://x.com/ug_fess/status/1890694841387843892,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,info guys bayar ukt pakai bank baca,0,0,0,https://x.com/ug_fess/status/1890691102392422743,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,halo tanyaa kalo lsp makasiiii,0,1,0,https://x.com/ug_fess/status/1890689840871588201,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,der lsp drmujiyana mengapai,1,0,0,https://x.com/ug_fess/status/1890375532455350523,1.42e+18,ug_fess,not_sarcastic,0.9999994039535522
0,kating region cengkareng diajar iqbal infoin,0,0,0,https://x.com/ug_fess/status/1890374782069223503,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,nilai smstr uu uas gess ketentuan tanggal nya,0,1,0,https://x.com/ug_fess/status/1890372045038407736,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,guys sender maba sender gaikut uas telat masuknya nilai nya aman kalo um sistem nya offline online pengerjaannya thankyou,0,3,0,https://x.com/ug_fess/status/1890371832269701222,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
10,kakakkakak kalo skripsian sidang wajib ngumpulin bukti pembayaran ukt kalo buktinya hilang kirakira,0,5,1,https://x.com/ug_fess/status/1890369449225580992,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
12,sender uasnya banget matkulnya dikit,1,4,0,https://x.com/ug_fess/status/1888629035590172815,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,sender tanyaa lsp jurusan makasii,0,1,0,https://x.com/ug_fess/status/1888623801996378461,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,guys tanyaa telat bayar ukt dendanya makasii,0,2,0,https://x.com/ug_fess/status/1888620053219758125,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,woy gabut gua gabut banget banget banget asli,1,8,0,https://x.com/ug_fess/status/1888616075467661333,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
56,wan nya info kalender akademik baak guys habis uas dipost kayaknya berubah bcs adminya bilang kayaknya fix berdoa semoga diubah liburnya,4,8,1,https://x.com/ug_fess/status/1888614593892692022,1.42e+18,ug_fess,not_sarcastic,0.999998927116394
53,kakak izin batas bayar ukt tanggal 19 april kah terima kasih,10,9,2,https://x.com/ug_fess/status/1888599268295917645,1.42e+18,ug_fess,not_sarcastic,0.9999994039535522
17,besok uas pengawasnya pengawasnya ngawasin kakak kedetect ss buka browser kah sender kemarin nyantolin wa setel music laptop takutnya,1,4,0,https://x.com/ug_fess/status/1888598147368198653,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,kalo errornya sign vclass error kalo vclass error enggak bisa sign ug fess,0,0,0,https://x.com/ug_fess/status/1888595388409766077,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
5,min gbsa kirim menfess error min kena limit limit menfess base 24 jam 17 menfess guys kalo 17 menfess 24 jam kirim menfess,2,1,0,https://x.com/ug_fess/status/1888594792218792368,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,ukm comma design menyarankan ukm hectic,0,1,0,https://x.com/ug_fess/status/1888590852798198095,1.42e+18,ug_fess,not_sarcastic,0.9999992847442627
7,kalo semester surat pengantar kampus enggak sih magang,0,3,0,https://x.com/ug_fess/status/1888589705979036052,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,kalo ganti pin kartu atm dki bayar,0,2,0,https://x.com/ug_fess/status/1888588996458029143,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
9,kakak2 sender maba kalo uas essai 40 pilgan makasihhh,0,14,0,https://x.com/ug_fess/status/1888533671293907102,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,password vclass password studentsite kalo lupa hubungan live chat studentsite amp jam kerja,0,1,0,https://x.com/ug_fess/status/1888523599054790886,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
8,aktif base difollback mention dm biar admin press follow buttonnya,0,5,0,https://x.com/ug_fess/status/1888521507330224531,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,halo kak maaf gundar jurusan pdh nya terima kasih,0,3,0,https://x.com/ug_fess/status/1888487780856058120,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,guys lsp online offline tia,0,3,0,https://x.com/ug_fess/status/1888461587507277943,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,haloo kakak kakak aslab spill interview aslab fikom yupp,0,1,1,https://x.com/ug_fess/status/1888289595411800455,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,ges tugas vclass dikerjain 1 ngaruh ipk nilai uts kasih tau dosen huftt,1,1,1,https://x.com/ug_fess/status/1888266345013195116,1.42e+18,ug_fess,not_sarcastic,0.9999994039535522
0,lsp ilkom mengapai nder,0,2,0,https://x.com/ug_fess/status/1888259325778354324,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
36,hii adakah anak gundar volunteer pengin banget ngisi kosong siapatau barengann volunteer nya kayak voluntrip kitabisa,0,62,0,https://x.com/ug_fess/status/1885984471553363972,1.42e+18,ug_fess,not_sarcastic,0.9999973773956299
3,halo maaf kalo uu uas nya sender maba makasiih,0,4,0,https://x.com/ug_fess/status/1885982767097197034,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
1,kalo kartu uu kosong uu takut kalo uu,0,3,0,https://x.com/ug_fess/status/1885727359728320923,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,mutualan spotify yuk dm,0,10,0,https://x.com/ug_fess/status/1880419615735423203,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,kelas k152 e425 region depok cari dosen region kalimalang makasihh,0,2,0,https://x.com/ug_fess/status/1880355662984515874,1.42e+18,ug_fess,not_sarcastic,0.9999994039535522
0,anak sarmag blanko pembayaran smt sender ampamp panik banget helpp,0,2,0,https://x.com/ug_fess/status/1880277116182274130,1.42e+18,ug_fess,not_sarcastic,0.9999994039535522
1,hai mahasiswai psikologi angkatan 20202024 tolong bantu isi kuesioner save habis scan galeri apk lainn terima kasih sebelumnyaa,0,1,0,https://x.com/ug_fess/status/1880276648597082577,1.42e+18,ug_fess,not_sarcastic,0.9999274015426636
4,guys kalo nemu anting kayak kampus gunadarma cengkareng rep twitt dm makasiii,1,0,0,https://x.com/ug_fess/status/1880236074573918404,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,tau jadwal uu offline online mostly online terimakasih lt3,0,2,0,https://x.com/ug_fess/status/1880168556886716543,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
8,domk kakak kalo uu smt maba barusan cek kartu uu tersedia jadwalnya terima kasih,0,7,0,https://x.com/ug_fess/status/1880161337436713201,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
4,batas pembayaran ukt semester,0,2,0,https://x.com/ug_fess/status/1880134107864224236,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
18,beasiswa bermitra gundar sender apply beasiswa,0,4,2,https://x.com/ug_fess/status/1880105636660207730,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,adakah bayar ukt pakai bank esp bank mandiri bayar bisa2 sebel,0,2,0,https://x.com/ug_fess/status/1880095703180996753,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
2,kalo disuruh jelasin fakta unik gundar,0,6,0,https://x.com/ug_fess/status/1880087010305614047,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
20,sender banget nilai uts kkm nilainya otomatis guyspresensi sender aman tugas2 aman,3,5,0,https://x.com/ug_fess/status/1880082251574137091,1.42e+18,ug_fess,not_sarcastic,0.9999992847442627
0,menemukan lanyard kampus warna biru talinya kemarin hilangnya kalo kehilangan terima kasih,0,1,0,https://x.com/ug_fess/status/1880071431146402256,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
10,habis cek kartu uu ujiannya matkul offline,0,15,0,https://x.com/ug_fess/status/1880064567641784510,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
3,kakak2 fikom join crew info kampus ugtv,1,0,0,https://x.com/ug_fess/status/1880063202337153483,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
12,hi tolong rekomendasikan jajanan kampus,3,23,1,https://x.com/ug_fess/status/1880053562455052389,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
25,guys magang mandiri kampus kalo prosedurnya cari-cari magang,0,5,1,https://x.com/ug_fess/status/1879918925527281813,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,kakakkakak bayar ukt bank mandiri tf lepake virtual account blanko,0,1,0,https://x.com/ug_fess/status/1879363046780359031,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
119,uang semester 10jt minimal wastafel sabun cuci tangannya berbulanbulan isinya,18,16,17,https://x.com/ug_fess/status/1879360207895019910,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
0,brayy tibotiii kalo gua simpenan rektor nanggung ngehalu ceritanya bang,0,0,0,https://x.com/ug_fess/status/1879353856129212459,1.42e+18,ug_fess,not_sarcastic,0.9999995231628418
